id,name,category,type,calories,protein,carbs,fat,fiber,price,image,swiggyUrl,zomatoUrl,description,benefits,health_score
assamese-fish-curry---family-recipe-499c17,Assamese Fish Curry - Family Recipe,lunch,non-veg,289,37,150,56,20,496,https://images.unsplash.com/photo-1471279295?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Assamese+Fish+Curry+-+Family+Recipe,https://www.zomato.com/search?q=Assamese+Fish+Curry+-+Family+Recipe,"Assamese Fish Curry - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
filter-coffee---chef-special-9aea4f,Filter Coffee - Chef Special,snack,veg,721,37,20,19,20,761,https://images.unsplash.com/photo-1852490999?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Filter+Coffee+-+Chef+Special,https://www.zomato.com/search?q=Filter+Coffee+-+Chef+Special,"Filter Coffee - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber,3
fish-fry---family-recipe-6f1412,Fish Fry - Family Recipe,dinner,non-veg,146,37,114,44,18,465,https://images.unsplash.com/photo-1380836653?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Fish+Fry+-+Family+Recipe,https://www.zomato.com/search?q=Fish+Fry+-+Family+Recipe,"Fish Fry - Family Recipe — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
chicken-lollipop---restaurant-5afa8b,Chicken Lollipop - Restaurant,dinner,non-veg,567,37,17,38,18,944,https://images.unsplash.com/photo-1006899203?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Lollipop+-+Restaurant,https://www.zomato.com/search?q=Chicken+Lollipop+-+Restaurant,"Chicken Lollipop - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber,3
chicken-spring-roll---street-style-4842b0,Chicken Spring Roll - Street Style,lunch,non-veg,782,37,27,37,18,426,https://images.unsplash.com/photo-1800486695?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Spring+Roll+-+Street+Style,https://www.zomato.com/search?q=Chicken+Spring+Roll+-+Street+Style,"Chicken Spring Roll - Street Style — delicious non-veg dish, popular in its region.",High protein|High fiber,3
aloo-tikki---restaurant-fa553a,Aloo Tikki - Restaurant,breakfast,veg,531,37,46,5,17,1159,https://images.unsplash.com/photo-1486701253?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Tikki+-+Restaurant,https://www.zomato.com/search?q=Aloo+Tikki+-+Restaurant,"Aloo Tikki - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
malpuri---classic-390-6280be,Malpuri - Classic 390,snack,veg,452,37,119,1,15,32,https://images.unsplash.com/photo-1277429176?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malpuri+-+Classic+390,https://www.zomato.com/search?q=Malpuri+-+Classic+390,"Malpuri - Classic 390 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
lucknowi-biryani---home-style-d0f770,Lucknowi Biryani - Home Style,lunch,non-veg,729,37,50,3,14,834,https://images.unsplash.com/photo-1038559901?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Lucknowi+Biryani+-+Home+Style,https://www.zomato.com/search?q=Lucknowi+Biryani+-+Home+Style,"Lucknowi Biryani - Home Style — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
chicken-lollipop---family-recipe-61d95e,Chicken Lollipop - Family Recipe,dinner,non-veg,370,37,102,2,13,753,https://images.unsplash.com/photo-1709852030?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Lollipop+-+Family+Recipe,https://www.zomato.com/search?q=Chicken+Lollipop+-+Family+Recipe,"Chicken Lollipop - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
paneer-tikka-masala---street-style-a8c688,Paneer Tikka Masala - Street Style,snack,veg,613,37,99,7,13,703,https://images.unsplash.com/photo-1343596213?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Tikka+Masala+-+Street+Style,https://www.zomato.com/search?q=Paneer+Tikka+Masala+-+Street+Style,"Paneer Tikka Masala - Street Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
lucknowi-biryani---restaurant-bfefb8,Lucknowi Biryani - Restaurant,lunch,non-veg,604,37,63,6,12,1129,https://images.unsplash.com/photo-1625291459?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Lucknowi+Biryani+-+Restaurant,https://www.zomato.com/search?q=Lucknowi+Biryani+-+Restaurant,"Lucknowi Biryani - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,3
benne-dosa---family-recipe-a40fc7,Benne Dosa - Family Recipe,breakfast,veg,803,37,36,2,12,211,https://images.unsplash.com/photo-1710658943?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Benne+Dosa+-+Family+Recipe,https://www.zomato.com/search?q=Benne+Dosa+-+Family+Recipe,"Benne Dosa - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
avial---street-style-255547,Avial - Street Style,snack,veg,159,37,79,32,9,138,https://images.unsplash.com/photo-1708285797?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Avial+-+Street+Style,https://www.zomato.com/search?q=Avial+-+Street+Style,"Avial - Street Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
granola-bowl---family-recipe-48ff95,Granola Bowl - Family Recipe,breakfast,veg,258,37,65,49,9,184,https://images.unsplash.com/photo-1413917973?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Granola+Bowl+-+Family+Recipe,https://www.zomato.com/search?q=Granola+Bowl+-+Family+Recipe,"Granola Bowl - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
mutton-curry---family-recipe-0aab00,Mutton Curry - Family Recipe,lunch,non-veg,708,37,2,24,6,843,https://images.unsplash.com/photo-1071415413?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Mutton+Curry+-+Family+Recipe,https://www.zomato.com/search?q=Mutton+Curry+-+Family+Recipe,"Mutton Curry - Family Recipe — delicious non-veg dish, popular in its region.",High protein|High fiber,3
lassi-sweet---home-style-5972c5,Lassi Sweet - Home Style,dinner,veg,208,37,144,55,5,428,https://images.unsplash.com/photo-1733252215?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Lassi+Sweet+-+Home+Style,https://www.zomato.com/search?q=Lassi+Sweet+-+Home+Style,"Lassi Sweet - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
tandoori-chicken---chef-special-cbdcb2,Tandoori Chicken - Chef Special,dinner,non-veg,851,37,15,25,2,168,https://images.unsplash.com/photo-1768938306?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Tandoori+Chicken+-+Chef+Special,https://www.zomato.com/search?q=Tandoori+Chicken+-+Chef+Special,"Tandoori Chicken - Chef Special — delicious non-veg dish, popular in its region.",High protein,3
poha---chef-special-1014-578634,Poha - Chef Special 1014,breakfast,veg,324,37,145,12,1,1110,https://images.unsplash.com/photo-1029993371?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Poha+-+Chef+Special+1014,https://www.zomato.com/search?q=Poha+-+Chef+Special+1014,"Poha - Chef Special 1014 — delicious veg dish, popular in its region.",High protein,3
malai-kofta---family-recipe-113e63,Malai Kofta - Family Recipe,breakfast,veg,474,37,111,4,1,559,https://images.unsplash.com/photo-1125069003?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malai+Kofta+-+Family+Recipe,https://www.zomato.com/search?q=Malai+Kofta+-+Family+Recipe,"Malai Kofta - Family Recipe — delicious veg dish, popular in its region.",High protein|Low fat,3
fish-fry---signature-11ca20,Fish Fry - Signature,dinner,non-veg,687,37,25,37,0,315,https://images.unsplash.com/photo-1627872227?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Fish+Fry+-+Signature,https://www.zomato.com/search?q=Fish+Fry+-+Signature,"Fish Fry - Signature — delicious non-veg dish, popular in its region.",High protein,3
aloo-tikki---classic-72cb9f,Aloo Tikki - Classic,lunch,veg,763,36,30,17,17,354,https://images.unsplash.com/photo-1684504747?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Tikki+-+Classic,https://www.zomato.com/search?q=Aloo+Tikki+-+Classic,"Aloo Tikki - Classic — delicious veg dish, popular in its region.",High protein|High fiber,3
chicken-wings---classic-858775,Chicken Wings - Classic,dinner,non-veg,287,36,49,49,14,551,https://images.unsplash.com/photo-1253326237?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Wings+-+Classic,https://www.zomato.com/search?q=Chicken+Wings+-+Classic,"Chicken Wings - Classic — delicious non-veg dish, popular in its region.",High protein|High fiber,3
sole-fish-fry-aa189a,Sole Fish Fry,dinner,non-veg,535,36,83,9,12,599,https://images.unsplash.com/photo-1436975334?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Sole+Fish+Fry,https://www.zomato.com/search?q=Sole+Fish+Fry,Sole Fish Fry - delicious regional specialty.,High protein,3
matar-pulao---home-style-e90dab,Matar Pulao - Home Style,lunch,veg,863,36,119,7,10,509,https://images.unsplash.com/photo-1777894531?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Matar+Pulao+-+Home+Style,https://www.zomato.com/search?q=Matar+Pulao+-+Home+Style,"Matar Pulao - Home Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
kashmiri-kehwa-4a8bfa,Kashmiri Kehwa,lunch,veg,225,36,48,9,2,162,https://images.unsplash.com/photo-1425163897?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Kashmiri+Kehwa,https://www.zomato.com/search?q=Kashmiri+Kehwa,Kashmiri Kehwa - delicious regional specialty.,Low calorie|High protein,3
chicken-shawarma---classic-813-24df81,Chicken Shawarma - Classic 813,lunch,non-veg,90,36,146,54,0,451,https://images.unsplash.com/photo-1143775170?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Shawarma+-+Classic+813,https://www.zomato.com/search?q=Chicken+Shawarma+-+Classic+813,"Chicken Shawarma - Classic 813 — delicious non-veg dish, popular in its region.",Low calorie|High protein,3
falafel---signature-005255,Falafel - Signature,snack,veg,104,36,65,15,0,87,https://images.unsplash.com/photo-1104936564?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Falafel+-+Signature,https://www.zomato.com/search?q=Falafel+-+Signature,"Falafel - Signature — delicious veg dish, popular in its region.",Low calorie|High protein,3
ragi-mudde---street-style-4e130e,Ragi Mudde - Street Style,snack,veg,554,35,98,8,20,976,https://images.unsplash.com/photo-1419557709?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Ragi+Mudde+-+Street+Style,https://www.zomato.com/search?q=Ragi+Mudde+-+Street+Style,"Ragi Mudde - Street Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
besan-ladoo---family-recipe-327-8945f4,Besan Ladoo - Family Recipe 327,lunch,veg,152,35,81,28,18,798,https://images.unsplash.com/photo-1852861450?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Besan+Ladoo+-+Family+Recipe+327,https://www.zomato.com/search?q=Besan+Ladoo+-+Family+Recipe+327,"Besan Ladoo - Family Recipe 327 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
egg-benedict---restaurant-73393a,Egg Benedict - Restaurant,snack,non-veg,250,35,46,16,17,702,https://images.unsplash.com/photo-1100511262?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Benedict+-+Restaurant,https://www.zomato.com/search?q=Egg+Benedict+-+Restaurant,"Egg Benedict - Restaurant — delicious non-veg dish, popular in its region.",High protein|High fiber,3
masala-chai---home-style-4d7e58,Masala Chai - Home Style,snack,veg,128,35,99,27,12,170,https://images.unsplash.com/photo-1109411207?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Masala+Chai+-+Home+Style,https://www.zomato.com/search?q=Masala+Chai+-+Home+Style,"Masala Chai - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
masala-milk---family-recipe-d731b9,Masala Milk - Family Recipe,lunch,veg,293,35,44,59,12,203,https://images.unsplash.com/photo-1472276930?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Masala+Milk+-+Family+Recipe,https://www.zomato.com/search?q=Masala+Milk+-+Family+Recipe,"Masala Milk - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,3
chicken-tikka-masala---street-style-1289-f85ef4,Chicken Tikka Masala - Street Style 1289,dinner,non-veg,341,35,62,39,8,523,https://images.unsplash.com/photo-1976717582?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Tikka+Masala+-+Street+Style+1289,https://www.zomato.com/search?q=Chicken+Tikka+Masala+-+Street+Style+1289,"Chicken Tikka Masala - Street Style 1289 — delicious non-veg dish, popular in its region.",High protein|High fiber,3
malabar-biryani---home-style-823-c23326,Malabar Biryani - Home Style 823,lunch,non-veg,103,35,123,53,6,280,https://images.unsplash.com/photo-1596425088?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Biryani+-+Home+Style+823,https://www.zomato.com/search?q=Malabar+Biryani+-+Home+Style+823,"Malabar Biryani - Home Style 823 — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,3
schezwan-fried-rice---signature-77b21c,Schezwan Fried Rice - Signature,lunch,veg,826,35,51,9,6,722,https://images.unsplash.com/photo-1321247413?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Schezwan+Fried+Rice+-+Signature,https://www.zomato.com/search?q=Schezwan+Fried+Rice+-+Signature,"Schezwan Fried Rice - Signature — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
bhajia---street-style-8db8c4,Bhajia - Street Style,dinner,veg,294,35,85,41,5,606,https://images.unsplash.com/photo-1406930355?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhajia+-+Street+Style,https://www.zomato.com/search?q=Bhajia+-+Street+Style,"Bhajia - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,3
malabar-biryani---home-style-1280-e27d23,Malabar Biryani - Home Style 1280,lunch,non-veg,319,35,78,52,2,187,https://images.unsplash.com/photo-1005290026?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Biryani+-+Home+Style+1280,https://www.zomato.com/search?q=Malabar+Biryani+-+Home+Style+1280,"Malabar Biryani - Home Style 1280 — delicious non-veg dish, popular in its region.",High protein,3
filter-coffee---classic-79be00,Filter Coffee - Classic,lunch,veg,107,34,32,13,19,450,https://images.unsplash.com/photo-1458291509?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Filter+Coffee+-+Classic,https://www.zomato.com/search?q=Filter+Coffee+-+Classic,"Filter Coffee - Classic — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
bagel-with-cream-cheese---restaurant-1a5e38,Bagel with Cream Cheese - Restaurant,breakfast,veg,764,34,52,1,19,953,https://images.unsplash.com/photo-1018798717?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bagel+with+Cream+Cheese+-+Restaurant,https://www.zomato.com/search?q=Bagel+with+Cream+Cheese+-+Restaurant,"Bagel with Cream Cheese - Restaurant — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
peas-pulao---signature-fc9a25,Peas Pulao - Signature,lunch,veg,155,34,116,28,14,1134,https://images.unsplash.com/photo-1201456556?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peas+Pulao+-+Signature,https://www.zomato.com/search?q=Peas+Pulao+-+Signature,"Peas Pulao - Signature — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
kalakand---chef-special-859-288884,Kalakand - Chef Special 859,breakfast,veg,266,34,92,53,12,101,https://images.unsplash.com/photo-1085974179?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kalakand+-+Chef+Special+859,https://www.zomato.com/search?q=Kalakand+-+Chef+Special+859,"Kalakand - Chef Special 859 — delicious veg dish, popular in its region.",High protein|High fiber,3
samosa---classic-838471,Samosa - Classic,dinner,veg,161,34,69,28,9,453,https://images.unsplash.com/photo-1308795868?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Samosa+-+Classic,https://www.zomato.com/search?q=Samosa+-+Classic,"Samosa - Classic — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,3
puran-poli---home-style-1096-9b45e8,Puran Poli - Home Style 1096,dinner,veg,259,34,122,22,8,420,https://images.unsplash.com/photo-1229874510?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Puran+Poli+-+Home+Style+1096,https://www.zomato.com/search?q=Puran+Poli+-+Home+Style+1096,"Puran Poli - Home Style 1096 — delicious veg dish, popular in its region.",High protein|High fiber,3
egg-biryani-9d52a3,Egg Biryani,breakfast,non-veg,532,34,14,8,5,346,https://images.unsplash.com/photo-1984849005?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Biryani,https://www.zomato.com/search?q=Egg+Biryani,Egg Biryani - delicious and popular dish.,High protein,3
bhel-puri---chef-special-43ef77,Bhel Puri - Chef Special,snack,veg,755,34,81,3,5,205,https://images.unsplash.com/photo-1435871537?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhel+Puri+-+Chef+Special,https://www.zomato.com/search?q=Bhel+Puri+-+Chef+Special,"Bhel Puri - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,3
